,fluorophore,site,sample.type,substrate,replicate,slope,int,slope.se,int.se,pval,rsq,n,calib.slope,v0,v0.se
673,AMC,fort dickerson,filter,Arg-AMC,1,2375.187334,97196.46276,683.9045233,804.2544665,0.073842002,0.857768637,4,993.28744,2.391238667,0.688526297
674,AMC,fort dickerson,filter,Arg-AMC,2,2352.170679,96951.85678,575.4808451,676.7509562,0.054969212,0.89308319,4,993.28744,2.368066467,0.5793699
675,AMC,fort dickerson,filter,Arg-AMC,3,2055.24634,96133.98553,554.8917709,652.5387243,0.065782378,0.872762565,4,993.28744,2.069135537,0.558641687
676,AMC,fort dickerson,filter,Arg-AMC,k,-144.3080311,104330.6263,466.3360403,549.4311381,0.78624279,0.045692145,4,993.28744,-0.145283254,0.469487503
677,AMC,fort dickerson,filter,Leu-AMC,2,6304.597285,110145.4509,622.1942526,731.6847449,0.009599498,0.980893155,4,993.28744,6.347203268,0.626398993
678,AMC,fort dickerson,filter,Leu-AMC,3,6483.959622,111167.1939,919.319113,1081.096085,0.019516037,0.961348802,4,993.28744,6.527777722,0.925531801
679,AMC,fort dickerson,filter,Leu-AMC,k,493.218194,107953.5178,754.3346254,888.7473751,0.580343266,0.176111774,4,993.28744,0.496551325,0.759432361
680,AMC,fort dickerson,filter,GGR-AMC,2,12477.44469,228359.6788,1100.480658,1294.137492,0.007689212,0.984680699,4,993.28744,12.5617663,1.107917622
681,AMC,fort dickerson,filter,Gly-AMC,1,2772.86091,185441.7143,898.1534988,1056.205857,0.090846562,0.826559975,4,993.28744,2.79159969,0.904223151
682,AMC,fort dickerson,filter,Gly-AMC,2,3301.255213,189878.6605,793.1497842,932.7241374,0.053162276,0.896501675,4,993.28744,3.323564842,0.798509829
683,AMC,fort dickerson,filter,Gly-AMC,3,4135.900812,171472.4376,480.8439965,565.4604096,0.013248604,0.973678317,4,993.28744,4.163850911,0.484093503
684,AMC,fort dickerson,filter,Gly-AMC,k,2432.368766,195696.4647,772.2391798,913.3177155,0.087734276,0.832228751,4,993.28744,2.448806526,0.777457913
685,AMC,fort dickerson,filter,Pyr-AMC,2,328.5117145,153575.3665,809.2092611,951.6096771,0.724081857,0.076130821,4,993.28744,0.330731771,0.814677835
686,AMC,fort dickerson,filter,Pyr-AMC,3,344.4594542,147574.069,819.3660473,963.5538014,0.715057351,0.081192313,4,993.28744,0.346787285,0.82490326
687,AMC,fort dickerson,filter,Pyr-AMC,k,393.0471938,152973.3106,993.8400974,1168.730883,0.730683593,0.072531327,4,993.28744,0.395703376,1.000556392
688,AMC,fort dickerson,filter,GGR-AMC,1,12105.22052,230525.2773,1507.91125,1773.26559,0.015164873,0.969900228,4,993.28744,12.18702667,1.518101598
689,AMC,fort dickerson,filter,Leu-AMC,1,6785.705962,116924.2444,494.6487851,581.6944928,0.0052718,0.989484191,4,993.28744,6.83156324,0.497991584
690,AMC,fort dickerson,filter,GGR-AMC,3,14828.07388,203050.4146,517.0001561,607.9791412,0.001213447,0.997574578,4,993.28744,14.92828086,0.520494003
691,AMC,fort dickerson,filter,GGR-AMC,k,-1888.998175,208987.5624,945.8022664,1118.560861,0.183878941,0.666053583,4,993.28744,-1.901763879,0.952193925
692,AMC,fort dickerson,filter,Pyr-AMC,1,367.7752694,147010.6908,849.7244069,999.2544665,0.707350889,0.085643502,4,993.28744,0.370260666,0.855466779
693,AMC,fort dickerson,whole,Gly-AMC,k,1195.68539,176060.0114,1124.729197,1330.203294,0.39912235,0.36105395,4,968.730615,1.234280585,1.161034017
694,AMC,fort dickerson,whole,Arg-AMC,1,5494.427362,111860.0134,1036.110489,1218.439797,0.033769477,0.933601423,4,968.730615,5.671780448,1.06955481
695,AMC,fort dickerson,whole,Arg-AMC,2,4403.032841,109646.8338,70.41140298,57.27066642,0.010179681,0.999744335,3,968.730615,4.545157108,0.072684193
696,AMC,fort dickerson,whole,Leu-AMC,k,456.4176804,103855.0174,577.2203618,680.0736227,0.511980787,0.238162752,4,968.730615,0.471150259,0.595852297
697,AMC,fort dickerson,whole,Arg-AMC,k,-456.8673374,93036.44786,642.9581861,757.5250837,0.551036291,0.201568412,4,968.730615,-0.471614431,0.663712054
698,AMC,fort dickerson,whole,Gly-AMC,1,6780.188565,203009.4299,977.3780031,1149.371875,0.020153755,0.960098664,4,968.730615,6.999044379,1.008926515
699,AMC,fort dickerson,whole,Gly-AMC,2,6753.441624,207170.1691,947.6249535,1114.38304,0.019125919,0.962113962,4,968.730615,6.97143408,0.978213075
700,AMC,fort dickerson,whole,Gly-AMC,3,5613.352148,187945.8959,1153.915721,1356.975778,0.039754621,0.922071189,4,968.730615,5.794543975,1.191162644
701,AMC,fort dickerson,whole,Pyr-AMC,1,58.75511547,132095.9948,801.5188307,942.565925,0.948235228,0.002679592,4,968.730615,0.060651655,0.827390833
702,AMC,fort dickerson,whole,Pyr-AMC,2,582.7980546,160963.786,1157.273264,1360.924164,0.664538328,0.112534533,4,968.730615,0.60161003,1.194628565
703,AMC,fort dickerson,whole,Pyr-AMC,3,998.1326242,148139.5518,841.3196527,989.3706876,0.357300386,0.413062794,4,968.730615,1.030351068,0.868476375
704,AMC,fort dickerson,whole,Pyr-AMC,k,382.3313681,152512.9557,784.6408504,924.4537805,0.674242699,0.106117819,4,968.730615,0.394672536,0.809968053
705,AMC,fort dickerson,whole,Arg-AMC,3,5419.715059,102460.5625,709.6477645,834.5278687,0.016716129,0.966847171,4,968.730615,5.594656528,0.732554286
706,AMC,fort dickerson,whole,Leu-AMC,1,19003.12321,131246.2448,461.0946216,542.235643,0.00058823,0.998823887,4,968.730615,19.61651971,0.475978166
707,AMC,fort dickerson,whole,Leu-AMC,2,20724.87162,121537.7017,665.8018029,782.9661241,0.001030468,0.997940126,4,968.730615,21.39384396,0.687293033
708,AMC,fort dickerson,whole,Leu-AMC,3,20062.16906,122954.9016,493.2860932,580.0920014,0.000604016,0.998792333,4,968.730615,20.70975021,0.509208737
709,AMC,fort dickerson,whole,GGR-AMC,1,13798.96501,211197.1346,1122.749765,1320.3254,0.006555204,0.986932564,4,968.730615,14.24437795,1.158990692
710,AMC,fort dickerson,whole,GGR-AMC,2,15956.0188,217079.0515,1452.759984,1708.409093,0.008188022,0.983690999,4,968.730615,16.47105867,1.499653218
711,AMC,fort dickerson,whole,GGR-AMC,3,14431.39041,218899.9982,1356.960068,1595.750807,0.008725781,0.982624576,4,968.730615,14.89721723,1.400761003
712,AMC,fort dickerson,whole,GGR-AMC,k,-1269.124703,206164.6024,1270.672726,1494.279071,0.423118929,0.33279177,4,968.730615,-1.310090424,1.311688417
713,AMC,ut med pond,filter,Arg-AMC,1,15463.58616,115499.4139,391.6978851,460.6268315,0.000641009,0.998718392,4,913.45678,16.92864566,0.42880834
714,AMC,ut med pond,filter,Arg-AMC,2,14914.76969,107892.3685,163.2778489,192.0106313,0.000119824,0.999760367,4,913.45678,16.32783292,0.178747208
715,AMC,ut med pond,filter,Arg-AMC,3,15104.21983,112207.8522,37.71557919,44.35256968,6.24E-06,0.99998753,4,913.45678,16.53523206,0.041288849
716,AMC,ut med pond,filter,Arg-AMC,k,1124.324465,104016.7636,302.1687368,355.3428117,0.065240668,0.873775008,4,913.45678,1.230845826,0.330796972
717,AMC,ut med pond,filter,Leu-AMC,2,38193.25621,144621.9987,510.6658925,600.530207,0.000178724,0.999642583,4,913.45678,41.8117825,0.559047679
718,AMC,ut med pond,filter,Leu-AMC,3,37759.64469,137085.3138,549.7115875,646.4469593,0.000211873,0.999576299,4,913.45678,41.33708952,0.601792662
719,AMC,ut med pond,filter,Leu-AMC,k,1265.155633,112939.2951,332.4077835,390.9031677,0.062618422,0.878684223,4,913.45678,1.385019698,0.363900943
720,AMC,ut med pond,filter,GGR-AMC,2,64664.13082,262122.356,1117.600898,1314.270462,0.000298574,0.999402941,4,913.45678,70.79057514,1.223485251
721,AMC,ut med pond,filter,Gly-AMC,1,10945.03751,205426.553,1014.970404,1193.57959,0.008490121,0.983091841,4,913.45678,11.98199822,1.111131283
722,AMC,ut med pond,filter,Gly-AMC,2,11135.00146,205075.1753,445.04038,523.3562598,0.001593599,0.996815341,4,913.45678,12.18995983,0.487204638
723,AMC,ut med pond,filter,Gly-AMC,3,10730.70537,205308.0249,465.007096,546.8366142,0.001872584,0.996258338,4,913.45678,11.74735971,0.509063052
724,AMC,ut med pond,filter,Gly-AMC,k,1820.814752,189551.0544,1161.178681,1365.516836,0.257400082,0.551454638,4,913.45678,1.993323375,1.271191704
725,AMC,ut med pond,filter,Pyr-AMC,2,2413.617103,159501.6972,646.3637695,760.1074871,0.064820984,0.874559793,4,913.45678,2.64228933,0.707601918
726,AMC,ut med pond,filter,Pyr-AMC,3,934.6810497,158554.0695,306.8800856,360.8832389,0.093003975,0.822641789,4,913.45678,1.023235111,0.335954686
727,AMC,ut med pond,filter,Pyr-AMC,k,691.2387097,160008.0584,453.8212661,534.6863917,0.267172504,0.537036139,4,913.45678,0.756728424,0.496817448
728,AMC,ut med pond,filter,GGR-AMC,1,64187.71419,271399.6566,2324.58395,2733.652083,0.001308981,0.997383752,4,913.45678,70.26902159,2.544820949
729,AMC,ut med pond,filter,Leu-AMC,1,100078.6732,53392.87694,35526.50906,41778.27842,0.106298148,0.798703,4,913.45678,109.5603813,38.89238094
730,AMC,ut med pond,filter,GGR-AMC,3,61124.23319,265667.4803,1980.227572,2333.078712,0.001047901,0.997905296,4,913.45678,66.9152986,2.167839371
731,AMC,ut med pond,filter,GGR-AMC,k,3720.327365,215483.2454,428.0780278,504.3560387,0.012982595,0.974203358,4,913.45678,4.072800647,0.46863523
732,AMC,ut med pond,filter,Pyr-AMC,1,1842.014864,160353.836,555.6421838,653.421191,0.080198469,0.846034857,4,913.45678,2.016532039,0.608285138
733,AMC,ut med pond,whole,Gly-AMC,k,4068.209055,189736.4456,997.9942355,1173.616045,0.055240333,0.892570829,4,925.549135,4.39545444,1.07827256
734,AMC,ut med pond,whole,Arg-AMC,1,35146.73219,122704.5964,1188.979524,1398.209926,0.001142442,0.997716421,4,925.549135,37.97392365,1.284620642
735,AMC,ut med pond,whole,Arg-AMC,2,13417.94868,127051.2225,12168.06985,14309.34318,0.385096022,0.378106902,4,925.549135,14.49728401,13.14686535
736,AMC,ut med pond,whole,Leu-AMC,k,2035.043303,102758.7726,138.4824526,162.8518708,0.004598734,0.99082368,4,925.549135,2.19874151,0.149621935
737,AMC,ut med pond,whole,Arg-AMC,k,1635.593786,108089.3959,282.6781444,332.4223667,0.028594891,0.943627886,4,925.549135,1.767160407,0.30541668
738,AMC,ut med pond,whole,Gly-AMC,1,24818.54217,192245.4311,1027.2751,1208.049602,0.001708861,0.996585199,4,925.549135,26.81493746,1.109908768
739,AMC,ut med pond,whole,Gly-AMC,2,25672.05262,189317.0138,1469.63334,1728.251734,0.003261132,0.993488372,4,925.549135,27.73710401,1.587850158
740,AMC,ut med pond,whole,Gly-AMC,3,28132.32869,203961.2863,623.4537233,733.1658507,0.000490769,0.999018702,4,925.549135,30.39528387,0.673604134
741,AMC,ut med pond,whole,Pyr-AMC,1,3804.486298,138515.4971,541.8459212,637.1971342,0.019687251,0.961013086,4,925.549135,4.110517912,0.585431827
742,AMC,ut med pond,whole,Pyr-AMC,2,3091.382897,152851.8628,478.8904973,563.1631438,0.023166881,0.954202941,4,925.549135,3.340052711,0.51741229
743,AMC,ut med pond,whole,Pyr-AMC,3,3736.346227,141776.8566,849.8192763,698.5329123,0.142374878,0.950812601,3,925.549135,4.036896676,0.918178457
744,AMC,ut med pond,whole,Pyr-AMC,k,1894.140057,152226.0267,675.7167837,796.120843,0.107188338,0.797112664,4,925.549135,2.046504054,0.730071217
745,AMC,ut med pond,whole,Arg-AMC,3,37059.40963,114945.3993,1101.337936,1295.145629,0.000882002,0.998236775,4,925.549135,40.04045623,1.189929194
746,AMC,ut med pond,whole,Leu-AMC,1,291980.2478,281958.0333,8646.566965,10168.14462,0.000875809,0.998249148,4,925.549135,315.467042,9.342093939
747,AMC,ut med pond,whole,Leu-AMC,2,353495.7382,305552.6166,19741.2563,23215.21939,0.00310424,0.993801156,4,925.549135,381.9308179,21.3292364
748,AMC,ut med pond,whole,Leu-AMC,3,301989.359,328200.0894,5375.291679,6321.207411,0.000316675,0.999366749,4,925.549135,326.2812828,5.807678356
749,AMC,ut med pond,whole,GGR-AMC,1,57256.27726,237604.7872,2281.699354,2683.22088,0.001584301,0.996833909,4,925.549135,61.86195318,2.465238493
750,AMC,ut med pond,whole,GGR-AMC,2,59030.37825,235982.6955,733.2214432,862.2499202,0.000154248,0.999691528,4,925.549135,63.77876227,0.792201533
751,AMC,ut med pond,whole,GGR-AMC,3,60392.29008,251450.7635,1444.299748,1698.460068,0.000571451,0.998857424,4,925.549135,65.25022583,1.56047874
752,AMC,ut med pond,whole,GGR-AMC,k,4713.293531,201386.2799,938.1602228,1105.328335,0.037410037,0.926579437,4,925.549135,5.092429297,1.01362552
753,MUB,fort dickerson,filter,MUB-gluco,1,581.4772148,2337.399789,4.427090015,5.206146176,5.80E-05,0.999884082,4,61.24906,9.493651247,0.07228013
754,MUB,fort dickerson,filter,MUB-gluco,2,1101.594416,2387.772759,423.3933957,497.8999524,0.121400945,0.771936299,4,61.24906,17.98549097,6.912651325
755,MUB,fort dickerson,filter,MUB-gluco,3,581.7117145,2246.801469,8.80464041,10.35403501,0.000229012,0.999542028,4,61.24906,9.497479871,0.143751437
756,MUB,fort dickerson,filter,MUB-gluco,k,16.11560532,2019.449472,1.410858371,1.659133853,0.007577317,0.984902781,4,61.24906,0.263115962,0.023034776
757,MUB,fort dickerson,filter,MUB-Phos,1,1481.24007,49775.1981,306.0403878,359.8957755,0.040135649,0.921339572,4,61.24906,24.1838825,4.996654443
758,MUB,fort dickerson,filter,MUB-Phos,2,1166.316991,48810.59067,228.3899324,268.5807989,0.036272539,0.928770619,4,61.24906,19.0422023,3.72887245
759,MUB,fort dickerson,filter,MUB-Phos,3,1267.883009,48328.33933,188.2400506,221.3655508,0.021339704,0.957775975,4,61.24906,20.70044845,3.073354115
760,MUB,fort dickerson,filter,MUB-Phos,k,406.5981246,46841.2351,258.1443147,303.5712019,0.25591733,0.55365902,4,61.24906,6.638438607,4.214665738
761,MUB,fort dickerson,whole,MUB-gluco,1,1077.436207,2812.186738,14.1173362,16.60163124,0.000171637,0.999656756,4,122.626155,8.786349104,0.115125001
762,MUB,fort dickerson,whole,MUB-gluco,2,1146.345682,2739.186983,47.16895878,55.46950559,0.001688807,0.996625237,4,122.626155,9.348296718,0.384656591
763,MUB,fort dickerson,whole,MUB-gluco,3,1079.502659,2802.560829,17.50029653,20.57990724,0.000262707,0.999474654,4,122.626155,8.803200746,0.142712593
764,MUB,fort dickerson,whole,MUB-gluco,k,30.0143177,2154.224017,5.9824418,7.035200637,0.037507385,0.926392033,4,122.626155,0.244762773,0.048786018
765,MUB,fort dickerson,whole,MUB-Phos,1,7422.642407,57550.78507,294.5157298,346.3430685,0.001570637,0.996861193,4,122.626155,60.53066254,2.401736643
766,MUB,fort dickerson,whole,MUB-Phos,2,7966.217887,56975.47816,841.0116503,989.0084845,0.010962564,0.978195049,4,122.626155,64.96344835,6.858338258
767,MUB,fort dickerson,whole,MUB-Phos,3,8674.176319,54606.6673,238.6587401,280.6566577,0.000756146,0.998488281,4,122.626155,70.7367553,1.946230314
768,MUB,fort dickerson,whole,MUB-Phos,k,-238.6795801,50887.8766,238.0009979,279.8831695,0.421553877,0.334599917,4,122.626155,-1.946400261,1.940866513
769,MUB,ut med pond,filter,MUB-gluco,1,3281.891421,6265.187246,126.4048395,148.6489024,0.001480178,0.997041835,4,82.739755,39.6652301,1.527740075
770,MUB,ut med pond,filter,MUB-gluco,2,3059.05824,6224.383248,152.4257653,179.5860806,0.002473589,0.995058941,4,82.739755,36.97204857,1.842231286
771,MUB,ut med pond,filter,MUB-gluco,3,3997.58849,4528.817553,1915.360741,2256.653445,0.172147215,0.685340234,4,82.739755,48.31520821,23.14921939
772,MUB,ut med pond,filter,MUB-gluco,k,150.3727442,3779.417446,4.291515783,5.056208822,0.000813491,0.998373679,4,82.739755,1.817418292,0.051867639
773,MUB,ut med pond,filter,MUB-Phos,1,9114.321265,60064.99864,90.66393405,106.8190836,9.89E-05,0.999802137,4,82.739755,110.1564933,1.095772329
774,MUB,ut med pond,filter,MUB-Phos,2,9668.552327,59596.16842,210.1416237,247.5861642,0.000472056,0.999056111,4,82.739755,116.8549789,2.539790258
775,MUB,ut med pond,filter,MUB-Phos,3,9568.686362,60173.01748,158.2096307,186.4005566,0.000273264,0.999453546,4,82.739755,115.64799,1.912135596
776,MUB,ut med pond,filter,MUB-Phos,k,499.4002181,47619.36563,30.01205863,35.35982233,0.003592106,0.992828691,4,82.739755,6.035795224,0.362728396
777,MUB,ut med pond,whole,MUB-gluco,1,5869.272554,9068.751678,511.7995186,601.8633227,0.007518167,0.98502019,4,187.46275,31.30900701,2.73013982
778,MUB,ut med pond,whole,MUB-gluco,2,4977.928779,8203.71153,296.6809507,349.5456888,0.003533259,0.992945966,4,187.46275,26.55422893,1.582612816
779,MUB,ut med pond,whole,MUB-gluco,3,5928.276772,8972.92072,132.6728205,156.3134146,0.000500473,0.998999304,4,187.46275,31.6237587,0.707728978
780,MUB,ut med pond,whole,MUB-gluco,k,-608.812657,5618.012805,1941.243244,2287.147877,0.783496971,0.046873561,4,187.46275,-3.247646036,10.35535456
781,MUB,ut med pond,whole,MUB-Phos,1,61368.02221,86395.44658,5753.699312,6766.205242,0.008676194,0.982722888,4,187.46275,327.3611542,30.6924939
782,MUB,ut med pond,whole,MUB-Phos,2,41125.35433,90242.50403,1841.796548,2169.981056,0.001999677,0.996004645,4,187.46275,219.3788064,9.824866794
783,MUB,ut med pond,whole,MUB-Phos,3,50545.46328,102090.586,565.2118675,665.9253689,0.000125019,0.999749977,4,187.46275,269.6293706,3.015062286
784,MUB,ut med pond,whole,MUB-Phos,k,503.0641925,47401.55262,157.4067365,185.4545969,0.085530293,0.836254844,4,187.46275,2.683542157,0.839669409
785,AMC,cherokee reservoir,filter,Arg-AMC,1,4993.884309,95843.94503,244.392916,316.7890638,0.002386401,0.995232892,4,1427.117415,3.499280618,0.17124934
786,AMC,cherokee reservoir,filter,Arg-AMC,2,4827.673337,93791.06641,355.0084606,460.1720856,0.005364093,0.989300588,4,1427.117415,3.382814397,0.248759112
787,AMC,cherokee reservoir,filter,Arg-AMC,3,5082.899353,96542.61942,321.17622,416.3177711,0.003968919,0.992077915,4,1427.117415,3.561654633,0.225052415
788,AMC,cherokee reservoir,filter,Arg-AMC,k,616.3012947,92084.61656,402.9947753,526.8663301,0.265806728,0.53903976,4,1427.117415,0.431850448,0.282383756
789,AMC,cherokee reservoir,filter,Leu-AMC,2,14301.34216,112401.7768,623.8798382,821.2607892,0.001897627,0.996208348,4,1427.117415,10.02113912,0.437160833
790,AMC,cherokee reservoir,filter,Leu-AMC,3,14730.29319,116216.3234,360.8231422,474.9791232,0.000599481,0.998801398,4,1427.117415,10.32171077,0.252833536
791,AMC,cherokee reservoir,filter,Leu-AMC,k,1164.521624,111120.8845,745.0646676,974.2391254,0.258485052,0.549844419,4,1427.117415,0.815995665,0.522076642
792,AMC,cherokee reservoir,filter,GGR-AMC,2,5744.621713,197133.4613,108.5666705,142.9146192,0.000356975,0.999286178,4,1427.117415,4.025332221,0.076074098
793,AMC,cherokee reservoir,filter,Gly-AMC,1,7090.389718,174211.0907,562.8541886,729.5876425,0.006242664,0.987553642,4,1427.117415,4.968329616,0.394399355
794,AMC,cherokee reservoir,filter,Gly-AMC,2,7331.670616,173595.6606,447.6321995,583.2355352,0.003706949,0.992599843,4,1427.117415,5.137398324,0.313661788
795,AMC,cherokee reservoir,filter,Gly-AMC,3,6789.473927,182778.5294,421.1012971,550.5383906,0.003824756,0.992365117,4,1427.117415,4.757473951,0.295071234
796,AMC,cherokee reservoir,filter,Gly-AMC,k,4409.760971,175265.7125,390.0670158,509.9648674,0.007733702,0.984592406,4,1427.117415,3.089977689,0.273325104
797,AMC,cherokee reservoir,filter,Pyr-AMC,2,913.5016507,140466.632,326.9360931,430.3710064,0.107773958,0.796067309,4,1427.117415,0.640102658,0.229088434
798,AMC,cherokee reservoir,filter,Pyr-AMC,3,821.9835278,143016.6624,274.0033015,361.9397044,0.095471244,0.818172271,4,1427.117415,0.575974702,0.191997728
799,AMC,cherokee reservoir,filter,Pyr-AMC,k,1235.134233,148158.7054,229.7170194,300.3756826,0.032893404,0.935295168,4,1427.117415,0.865474852,0.160965746
800,AMC,cherokee reservoir,filter,GGR-AMC,1,5463.989917,196727.5215,427.2969483,562.4836828,0.006060075,0.987916574,4,1427.117415,3.828689819,0.299412609
801,AMC,cherokee reservoir,filter,Leu-AMC,1,14845.87303,121189.6008,844.704153,1108.132162,0.003221774,0.993566833,4,1427.117415,10.40269909,0.591895344
802,AMC,cherokee reservoir,filter,GGR-AMC,3,4189.36338,199903.0141,910.1428562,1190.093718,0.044099312,0.913746126,4,1427.117415,2.935542188,0.637749106
803,AMC,cherokee reservoir,filter,GGR-AMC,k,-1227.512409,195857.9384,1019.060257,1332.513024,0.351579442,0.42044922,4,1427.117415,-0.860134139,0.714068966
